"table_schema","table_name","columns"
"public","tb_medicalrecord_thuocngoaibenhvien_temp","medicalrecord_thuocngoaibenhvien_tempid, medicalrecord_thuocngoaibenhvien_tempname, data, userid, version"
"public","tb_medicalrecord_thuphanungthuoc","medicalrecord_thuphanungthuocid, medicalrecordid, patientrecordid, ngaynhap, chandoanbandau_last, chandoanbandau_last_icd10, nguoinhap, nguoichidinh, nguoithu, nguoidocvakiemtra, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
"public","tb_medicalrecord_thuphanungthuoc_chitiet","medicalrecord_thuphanungthuoc_chitietid, medicalrecord_thuphanungthuocid, thoigianbatdau, thoigianketthuc, tenthuoc, hamluong, solo, donvi, phuongphapthu, ketqua, nuocsanxuat, version"
"public","tb_medicalrecord_thuthuatlocmau","medicalrecord_thuthuatlocmauid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, medicalrecord_benhanid, userid_dieutri, userid_thuchien, userid_dieuduong, t_mach, t_nhietdo, t_huyetap_low, t_huyetap_high, t_nhiptho, tr_mach, tr_nhietdo, tr_huyetap_low, tr_huyetap_high, tr_nhiptho, s_mach, s_nhietdo, s_huyetap_low, s_huyetap_high, s_nhiptho, ghichu, mangloc, tocdoloc, dichloc, heparin, tancong, duytri, cankho, cantruoc, sieuloc, mediboxdocumentid, dm_mediboxdocumentstatusid, version, lanloc, qualoc, chongdong, thoigianloc, uf, cansauloc, luongnuoctieu, listvattu, dienbien, donthuoc, tocdomau, nhietdodichloc, duongvaomm"
"public","tb_medicalrecord_thuthuatlocmau_temp","medicalrecord_thuthuatlocmau_tempid, medicalrecord_thuthuatlocmau_tempname, data, userid, version"
"public","tb_medicalrecord_tiemvacxinphongdai","medicalrecord_tiemvacxinphongdaiid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, bacsiid, ytaid, ngaycan, dm_phongdai_loaidongvatid, dm_phongdai_mucdoid, soluongcan_dau, soluongcan_than, soluongcan_tay, soluongcan_chan, dm_phongdai_tinhtrangconvatid, tenvacxin, phacdotiembap, phacdotiemtrongda, isphanung_dau, isphanung_quangdo, isphanung_tumau, isphanung_phune, isphanung_sot, isphanung_khochiu, isphanung_ngua, isphanung_mando, isphanung_dauco, isphanung_rlth, isphanung_khac, ngaytiem, kyhieulo, vitritiem, tiembap, sautiem_diung, sautiem_socphanve, sautiem_khac, ghichu, diadiembican, tinhtrangsucvat_truoc, vatnuoitubaogio, tiensutiemphong, tinhtrangbenhnhan, xulyvetcan, tinhtrangvetcan, tiensubenhtat, tiensudiung, tiensusudungthuoc, vxpd_mach, vxpd_nhietdo, vxpd_huyetap_l, vxpd_huyetap_h, thetrang, dauhieukhac, istiemvacxin, ishuygiay, ngayhuy, nguoihuy, mediboxdocumentid, version"
"public","tb_medicalrecord_tienme","medicalrecord_tienmeid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, medicalrecord_benhanid, dm_bloodtypeid, dm_blood_rh_typeid, cannang, chieucao, check_mangthai, text_tuoithai, text_thoiquen, check_hutthuoc, check_uongruou, check_nguoibenhkhac, text_nguoibenhkhac, chandoan, chandoanicd10, text_huongxutri, check_tiensunoi_khong, check_tiensunoi_co, check_timmach_khong, check_timmach_co, check_timmach_tanghuyetap, check_timmach_loannhip, check_timmach_van, check_timmach_machvanh, check_timmach_suy, check_timmach_roiloan, text_timmach_khac, check_suythanman, check_roiloannhanthuc, check_hohap_khong, check_hohap_co, check_phoitacnghen, check_suyenhen, text_hohap_khac, check_daithaoduong_khong, check_daithaoduong_co, check_phuthuocinsulin, check_khongphuthuocinsulin, check_roiloandongmau_khong, check_roiloandongmau_co, check_detumau, check_xuathuyetngoaikhoa, text_tiensunoi_khac, text_tiensungoaikhoa, text_tiensugayme, text_thuocdieutri, nhietdo, mach, huyetap_low, huyetap_high, nhiptho, spo2, text_khamlamsang_timmach, text_khamlamsang_hohap, check_cotsong_binhthuong, check_cotsong_batthuong, text_cotsong_batthuong, text_khamlamsang_dauhieukhac, check_truyentinhmachkho_khong, check_truyentinhmachkho_co, text_truyentinhmachkho, text_danhgiaduongtho, text_cudongco, mallampati, text_hamieng, check_hamieng_tren3cm, text_khoangcachcamgiap, check_hamieng_tren6cm, check_ranggia_khong, check_ranggia_thaoduoc, check_ranggia_codinh, asa, text_xetnghiembatthuong, text_dukiencachvathuocvocam, text_dukiengiamdausaumo, text_denghikhac, mediboxdocumentid, version"
"public","tb_medicalrecord_tienme_temp","medicalrecord_tienme_tempid, medicalrecord_tienme_tempname, data, userid, version"
"public","tb_medicalrecord_tiensudiung","medicalrecord_tiensudiungid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, loaithuoc_tenthuoc, loaithuoc_lamsang, loaithuoc_solan, loaithuoc_co, loaithuoc_khong, contrung_tenthuoc, contrung_lamsang, contrung_solan, contrung_co, contrung_khong, thucpham_tenthuoc, thucpham_lamsang, thucpham_solan, thucpham_co, thucpham_khong, tacnhankhac_tenthuoc, tacnhankhac_lamsang, tacnhankhac_solan, tacnhankhac_co, tacnhankhac_khong, canhan_tenthuoc, canhan_lamsang, canhan_solan, canhan_co, canhan_khong, giadinh_tenthuoc, giadinh_lamsang, giadinh_solan, giadinh_co, giadinh_khong, mediboxdocumentid, version"
"public","tb_medicalrecord_tiensudiung_temp","medicalrecord_tiensudiung_tempid, medicalrecord_tiensudiung_tempname, userid, data_json, version"
"public","tb_medicalrecord_tiensusankhoa","medicalrecord_tiensusankhoaid, treatmentid, receptionid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, solancothai, nam, deduthang, dethieuthang, say, hut, nao, co_vat, chuangoaitc, chuatrung, thaichetluu, conhiensong, cannang, phuongphapde, taibien, version, thongtinkhac"
"public","tb_medicalrecord_todieutri_phathai_hutchankhong","medicalrecord_todieutri_phathai_hutchankhongid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, thoidiemthuchien, thoidiemketthuc, gayte, gaytedetail, gayme, gaymedetail, hutthai_bom1van, hutthai_bom2van, hutthai_mayhutdien, chathutsoluong, mangoi, rauthai, mothai, tuongxungtuoithai, tuongxungtuoithaidetail, thuocsudung, taibien, a_toantrang, a_mach, a_huyetap_l, a_huyetap_h, a_ramauamdao, b_toantrang, b_mach, b_huyetap_l, b_huyetap_h, b_ramauamdao, danhgiaketqua, bptt_dctt, bptt_thuoctiem, bptt_thuocuong, bptt_quecay, bptt_bcs, bptt_thuocttkc, bptt_khac, bptt_khongdung, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
"public","tb_medicalrecord_todieutri_phathai_thuoc_13tuan","medicalrecord_todieutri_phathai_thuoc_13tuanid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, thongtindieutri, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
"public","tb_medicalrecord_todieutri_phathai_thuoc_7tuan","medicalrecord_todieutri_phathai_thuoc_7tuanid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, mifepriston_gio, mifepriston_bacsi, mifepriston_buonnon, mifepriston_non, mifepriston_daubung, mifepriston_khac, mifepriston_khacdetail, misoprostol_phongkham, misoprostol_nha, misoprostol_noikhacdetail, misoprostol_noikhac, misoprostol_gio, misoprostol_duongdung, misoprostol_bacsi, misoprostol_buonnon, misoprostol_non, misoprostol_daubung, misoprostol_sotret, misoprostol_ramau, misoprostol_khac, misoprostol_khacdetail, khamlaibatthuong_gio, khamlaibatthuong_detail, khamlai2tuan_gio, thaysaythai, saythai_gio, saythai_loai, saythai_loaidetail, danhgia, xutri, bptt_dctt, bptt_thuoctiem, bptt_thuocuong, bptt_quecay, bptt_bcs, bptt_thuocttkc, bptt_khac, bptt_khongdung, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
"public","tb_medicalrecord_tomtathsba","medicalrecord_tomtathsbaid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, chandoanvaovien, chandoanvaovien_icd10, chandoanravien, chandoanravien_icd10, lydovaovien, quatrinhbenhly, tiensubenh, quatrinhbenhlyvadienbiencls, tomtatclscogiatri, text_noikhoa_ghiro, text_pptt_ghiro, huongdieutri, check_noikhoa_k, check_noikhoa_c, check_pptt, check_ravien_khoi, check_ravien_do, check_ravien_khongdoi, check_ravien_nanghon, check_ravien_tuvong, check_ravien_tienluongnang, check_ravien_chuaxacdinh, mediboxdocumentid, version, chandoan_kemtheovaovien, chandoan_kemtheovaovien_icd10, chandoan_kemtheoravien, chandoan_kemtheoravien_icd10, check_pttt_k"
"public","tb_medicalrecord_tongketbenhan_temp","medicalrecord_tongketbenhan_tempid, medicalrecord_tongketbenhan_tempname, quatrinhbenhlyvadienbienlamsang, tomtatketquacls, phuongphapdieutri, tinhtrangnguoiravien, huongdieutritieptheo, theodoibuongde, pttt, isphauthuat, isthuthuat, xquang_soto, ct_soto, sieuam_soto, xetnghiem_soto, khac_soto, toanbo_soto, userid, version"
"public","tb_medicalrecord_trangthaimo","medicalrecord_trangthaimoid, medicalrecordid, patientrecordid, departmentid, ngaynhap, nguoinhap, hienthilenmanhinh, ischomo, isdangmo, thoigianbatdaumo, isdamoxong, thoigianketthucmo, banmo, version"
"public","tb_medicalrecord_trangthaiphusan","medicalrecord_trangthaiphusanid, medicalrecordid, patientrecordid, departmentid, ngaynhap, nguoinhap, hienthilenmanhinh, isdangtheodoichuyenda, theodoichuyenda, isdasinh, giosinh, version"
"public","tb_medicalrecord_truyendich","medicalrecord_truyendichid, medicalrecordid, patientrecordid, treatmentid, servicedataid, departmentid, roomid, chamberid, bedid, ngaynhap, ngaychidinh, ngaythuchien, ngayketthuc, nguoinhap, nguoichidinh, ddtheodoi, dienbien, nguoithuchien, chandoanbandau_last, tieudedichtruyen, danhsachdichtruyen, huongdansudung, tongthetich, tocdotruyendich, loaigiaytruyen, chandoanbandau_last_icd10, mediboxdocumentid, dm_mediboxdocumentstatusid, version"
"public","tb_medicalrecord_truyendich_chitiet","medicalrecord_truyendich_chitietid, medicalrecord_truyendichid, servicedataid, serviceid, nhomphatruyen, tendichtruyen, soluong, lieudung, donvilieudung, thuoc_lieudung, thetich, donvithetich, donvi, solo, tocdo, donvitocdo, loaiday, batdau, ketthuc, truyendichorder, version, tongthetich, truyendich_chitietid_master"
"public","tb_medicalrecord_truyenmau","medicalrecord_truyenmauid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, chandoan, chandoan_icd, loaichephammau_loai, loaichephammau, ngaylamxetnghiem, noilamxetnghiem, kythuat, tensinhpham, nhommaunguoicho, nhommaubenhnhan, phanungcheoong1, phanungcheoong2, ktv_phat1, ktv_phat2, dm_bloodtypeid, dm_blood_rh_typeid, soluong_ml, hsd_tuimau, khang_globulin_ong1, khang_globulin_ong2, cacxetnghiemkhac, lantruyenthu, nhanxetquatrinh, bacsychidinh, phanunghoahoptaigiuong, batdautruyen, ketthuctruyen, soluongmautruyenthucte, bacsythuchien, ytathuchien, version, mediboxdocumentid, tocdotruyen, dinhnhomdonvimau, dinhnhomnguoinhan, phanungcheo, mediboxdocumentid_thongtin, mediboxdocumentid_theodoi, soquanly, giotphut, mau_isbt, rh_cho, rh_nhan, coombs_tructiep, coombs_giantiep, useridlast, servicedataid, tocdodaytruyen, ngaylaymau, ngayxuatmau, maday, nguoilamxn_1, nguoilamxn_2"
"public","tb_medicalrecord_truyenmau_chitiet","medicalrecord_truyenmau_chitietid, medicalrecord_truyenmauid, giophut, sacmat, nhiptho, nhietdo, huyetap, mach, dienbienkhac, tocdotruyen, version, dieuduongtheodoi, nhietdo_text, mach_text, tocdotruyen_text"
"public","tb_medicalrecord_truyenmauhoahop","medicalrecord_truyenmauhoahopid, patientrecordid, medicalrecordid, ngaynhap, nguoinhap, medicinedataid, medicineid, medicalrecord_truyenmauid, nhommaunguoicho, nhommaubenhnhan, rh_cho, rh_nhan, ngaylaymau, maday, nguoilamxn_1, nguoilamxn_2, phanungcheoong1, phanungcheoong2, khang_globulin_ong1, khang_globulin_ong2, coombs_tructiep, coombs_giantiep, mediboxdocumentid, version, useridlast"
"public","tb_medicalrecord_tuvanhuongdangdsk","medicalrecord_tuvanhuongdangdskid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, isnhapvien_bhyt_nhucau_c, isnhapvien_bhyt_nhucau_k, isnhapvien_bhyt_kq1, isnhapvien_bhyt_kq2, isnhapvien_bhyt_kq3, isnhapvien_noiquy_nhucau_c, isnhapvien_noiquy_nhucau_k, isnhapvien_noiquy_kq1, isnhapvien_noiquy_kq2, isnhapvien_noiquy_kq3, isnhapvien_ttb_nhucau_c, isnhapvien_ttb_nhucau_k, isnhapvien_ttb_kq1, isnhapvien_ttb_kq2, isnhapvien_ttb_kq3, isnhapvien_dichvu_nhucau_c, isnhapvien_dichvu_nhucau_k, isnhapvien_dichvu_kq1, isnhapvien_dichvu_kq2, isnhapvien_dichvu_kq3, isnhapvien_chedoan_nhucau_c, isnhapvien_chedoan_nhucau_k, isnhapvien_chedoan_kq1, isnhapvien_chedoan_kq2, isnhapvien_chedoan_kq3, nhapvien_thoidiem, nhapvien_user, isvaovien_giaithich_nhucau_c, isvaovien_giaithich_nhucau_k, isvaovien_giaithich_kq1, isvaovien_giaithich_kq2, isvaovien_giaithich_kq3, isvaovien_sdthuoc_nhucau_c, isvaovien_sdthuoc_nhucau_k, isvaovien_sdthuoc_kq1, isvaovien_sdthuoc_kq2, isvaovien_sdthuoc_kq3, isvaovien_theodoi_nhucau_c, isvaovien_theodoi_nhucau_k, isvaovien_theodoi_kq1, isvaovien_theodoi_kq2, isvaovien_theodoi_kq3, isvaovien_dinhduong_nhucau_c, isvaovien_dinhduong_nhucau_k, isvaovien_dinhduong_kq1, isvaovien_dinhduong_kq2, isvaovien_dinhduong_kq3, isvaovien_antoan_nhucau_c, isvaovien_antoan_nhucau_k, isvaovien_antoan_kq1, isvaovien_antoan_kq2, isvaovien_antoan_kq3, isvaovien_vandong_nhucau_c, isvaovien_vandong_nhucau_k, isvaovien_vandong_kq1, isvaovien_vandong_kq2, isvaovien_vandong_kq3, isvaovien_chamsoc_nhucau_c, isvaovien_chamsoc_nhucau_k, isvaovien_chamsoc_kq1, isvaovien_chamsoc_kq2, isvaovien_chamsoc_kq3, isvaovien_hotro_nhucau_c, isvaovien_hotro_nhucau_k, isvaovien_hotro_kq1, isvaovien_hotro_kq2, isvaovien_hotro_kq3, vaovien_thoidiem, vaovien_user, isravien_truoc_nhucau_c, isravien_truoc_nhucau_k, isravien_truoc_kq1, isravien_truoc_kq2, isravien_truoc_kq3, isravien_chamsoc_nhucau_c, isravien_chamsoc_nhucau_k, isravien_chamsoc_kq1, isravien_chamsoc_kq2, isravien_chamsoc_kq3, isravien_dieutri_nhucau_c, isravien_dieutri_nhucau_k, isravien_dieutri_kq1, isravien_dieutri_kq2, isravien_dieutri_kq3, isravien_thoigian_nhucau_c, isravien_thoigian_nhucau_k, isravien_thoigian_kq1, isravien_thoigian_kq2, isravien_thoigian_kq3, isravien_lienhe_nhucau_c, isravien_lienhe_nhucau_k, isravien_lienhe_kq1, isravien_lienhe_kq2, isravien_lienhe_kq3, isravien_dikham_nhucau_c, isravien_dikham_nhucau_k, isravien_dikham_kq1, isravien_dikham_kq2, isravien_dikham_kq3, ravien_thoidiem, ravien_user, mediboxdocumentid, version, mediboxdocumentid_phan1, mediboxdocumentid_phan2, mediboxdocumentid_phan3"
"public","tb_medicalrecord_tuvanhuongdangdsk_temp","medicalrecord_tuvanhuongdangdsk_tempid, medicalrecord_tuvanhuongdangdsk_tempname, data, userid, version"
"public","tb_medicalrecord_tuvansuckhoe","medicalrecord_tuvansuckhoeid, medicalrecordid, patientrecordid, ngaynhap, nguoinhap, khokhan_vanhoa, khokhan_giaotiep, khokhan_ngonngu, khokhan_nhanthuc, mot_nb, mot_nb_khongbiet, mot_nb_bietkhongro, mot_nb_bietro, mot_nb_hieu, mot_nn, mot_nn_khongbiet, mot_nn_bietkhongro, mot_nn_bietro, mot_nn_hieu, mot_pp_giaithich, mot_pp_tailieu, mot_pp_khac, mot_nb_dat, mot_nb_khongdat, mot_nn_dat, mot_nn_khongdat, mot_noidung_cacnoidung, mot_noidung_dukien, mot_noidung_thoigian, mot_noidung_baonvyt, hai_nb, hai_nb_khongbiet, hai_nb_bietkhongro, hai_nb_bietro, hai_nb_hieu, hai_nn, hai_nn_khongbiet, hai_nn_bietkhongro, hai_nn_bietro, hai_nn_hieu, hai_pp_giaithich, hai_pp_tailieu, hai_pp_khac, hai_nb_dat, hai_nb_khongdat, hai_nn_dat, hai_nn_khongdat, hai_noidung_tinhtrang, hai_noidung_kehoach, hai_noidung_dienbien, ba_nb, ba_nb_khongbiet, ba_nb_bietkhongro, ba_nb_bietro, ba_nb_hieu, ba_nn, ba_nn_khongbiet, ba_nn_bietkhongro, ba_nn_bietro, ba_nn_hieu, ba_pp_giaithich, ba_pp_tailieu, ba_pp_khac, ba_nb_dat, ba_nb_khongdat, ba_nn_dat, ba_nn_khongdat, ba_noidung_thoigian, ba_noidung_chuanbi, ba_noidung_chamsoc, ba_noidung_phathien, bon_nb, bon_nb_khongbiet, bon_nb_bietkhongro, bon_nb_bietro, bon_nb_hieu, bon_nn, bon_nn_khongbiet, bon_nn_bietkhongro, bon_nn_bietro, bon_nn_hieu, bon_pp_giaithich, bon_pp_tailieu, bon_pp_khac, bon_nb_dat, bon_nb_khongdat, bon_nn_dat, bon_nn_khongdat, bon_noidung_chedo, nam_nb, nam_nb_khongbiet, nam_nb_bietkhongro, nam_nb_bietro, nam_nb_hieu, nam_nn, nam_nn_khongbiet, nam_nn_bietkhongro, nam_nn_bietro, nam_nn_hieu, nam_pp_giaithich, nam_pp_tailieu, nam_pp_khac, nam_nb_dat, nam_nb_khongdat, nam_nn_dat, nam_nn_khongdat, nam_noidung_quantrong, nam_noidung_chuanbi, nam_noidung_apdung, nam_noidung_vandong, sau_nb, sau_nb_khongbiet, sau_nb_bietkhongro, sau_nb_bietro, sau_nb_hieu, sau_nn, sau_nn_khongbiet, sau_nn_bietkhongro, sau_nn_bietro, sau_nn_hieu, sau_pp_giaithich, sau_pp_tailieu, sau_pp_khac, sau_nb_dat, sau_nb_khongdat, sau_nn_dat, sau_nn_khongdat, sau_noidung_vesinh, sau_noidung_nn, sau_noidung_quydinh, sau_noidung_huongdan, bay_nb, bay_nb_khongbiet, bay_nb_bietkhongro, bay_nb_bietro, bay_nb_hieu, bay_nn, bay_nn_khongbiet, bay_nn_bietkhongro, bay_nn_bietro, bay_nn_hieu, bay_pp_giaithich, bay_pp_tailieu, bay_pp_khac, bay_nb_dat, bay_nb_khongdat, bay_nn_dat, bay_nn_khongdat, bay_noidung_uongthuoc, bay_noidung_huongdan, bay_noidung_tacdungphu, bay_noidung_baonvyt, tam_nb, tam_nb_khongbiet, tam_nb_bietkhongro, tam_nb_bietro, tam_nb_hieu, tam_nn, tam_nn_khongbiet, tam_nn_bietkhongro, tam_nn_bietro, tam_nn_hieu, tam_pp_giaithich, tam_pp_tailieu, tam_pp_khac, tam_nb_dat, tam_nb_khongdat, tam_nn_dat, tam_nn_khongdat, tam_noidung_nhanbiet, tam_noidung_dungthuoc, tam_noidung_chedo, tam_noidung_tuchamsoc, tam_noidung_xacdinh, tam_noidung_huongdan, mediboxdocumentid, dm_mediboxdocumentstatusid, version, check_nguoidanhgia_nguoibenh, check_nguoidanhgia_nguoinha, text_nguoidanhgia_nguoinha, check_khongbietchu, check_phothong, check_caodang, check_thacsi, check_hocvankhac, text_hocvankhac, check_tinhtao, check_khongtinhtao, check_nghekem, check_nghetot, check_nhinkem, check_nhintot, check_noibinhthuong, check_dungthuoc, check_dungthuoc_ngaydau, check_dungthuoc_saumo, check_dungthuoc_khac, text_dungthuoc_khac, check_dungthuoc_loinoi, check_dungthuoc_toroi, check_dungthuoc_thuchanh, check_dungthuoc_htkhac, text_dungthuoc_htkhac, check_dungthuoc_tacdung, check_dungthuoc_tacdung_k, check_dungthuoc_tacdung_h, check_dungthuoc_tacdung_t, check_dungthuoc_chidinh, check_dungthuoc_chidinh_k, check_dungthuoc_chidinh_h, check_dungthuoc_chidinh_t, check_dungthuoc_noidungkhac, check_dungthuoc_noidungkhac_k, check_dungthuoc_noidungkhac_h, check_dungthuoc_noidungkhac_t, text_dungthuoc_noidungkhac, userid_dungthuoc, thoigian_dungthuoc, check_chamsoc, check_chamsoc_ngaydau, check_chamsoc_saumo, check_chamsoc_khac, text_chamsoc_khac, check_chamsoc_loinoi, check_chamsoc_toroi, check_chamsoc_thuchanh, check_chamsoc_htkhac, text_chamsoc_htkhac, check_chamsoc_vscn, check_chamsoc_vscn_k, check_chamsoc_vscn_h, check_chamsoc_vscn_t, check_chamsoc_mat, check_chamsoc_mat_k, check_chamsoc_mat_h, check_chamsoc_mat_t, check_chamsoc_laynhiem, check_chamsoc_laynhiem_k, check_chamsoc_laynhiem_h, check_chamsoc_laynhiem_t, check_chamsoc_taikham, check_chamsoc_taikham_k, check_chamsoc_taikham_h, check_chamsoc_taikham_t, check_chamsoc_noidungkhac, check_chamsoc_noidungkhac_k, check_chamsoc_noidungkhac_h, check_chamsoc_noidungkhac_t, text_chamsoc_noidungkhac, userid_chamsoc, thoigian_chamsoc, check_dinhduong, check_dinhduong_ngaydau, check_dinhduong_saumo, check_dinhduong_khac, text_dinhduong_khac, check_dinhduong_loinoi, check_dinhduong_toroi, check_dinhduong_thuchanh, check_dinhduong_htkhac, text_dinhduong_htkhac, check_dinhduong_annhat, check_dinhduong_annhat_k, check_dinhduong_annhat_h, check_dinhduong_annhat_t, check_dinhduong_theonhucau, check_dinhduong_theonhucau_k, check_dinhduong_theonhucau_h, check_dinhduong_theonhucau_t, check_dinhduong_tieuduong, check_dinhduong_tieuduong_k, check_dinhduong_tieuduong_h, check_dinhduong_tieuduong_t, check_dinhduong_tranhtaobon, check_dinhduong_tranhtaobon_k, check_dinhduong_tranhtaobon_h, check_dinhduong_tranhtaobon_t, check_dinhduong_ansaumo, check_dinhduong_ansaumo_k, check_dinhduong_ansaumo_h, check_dinhduong_ansaumo_t, check_dinhduong_noidungkhac, check_dinhduong_noidungkhac_k, check_dinhduong_noidungkhac_h, check_dinhduong_noidungkhac_t, text_dinhduong_noidungkhac, userid_dinhduong, thoigian_dinhduong, check_vesinh, check_vesinh_ngaydau, check_vesinh_saumo, check_vesinh_khac, text_vesinh_khac, check_vesinh_loinoi, check_vesinh_toroi, check_vesinh_thuchanh, check_vesinh_htkhac, text_vesinh_htkhac, check_vesinh_thuongquy, check_vesinh_thuongquy_k, check_vesinh_thuongquy_h, check_vesinh_thuongquy_t, check_vesinh_thoidiem, check_vesinh_thoidiem_k, check_vesinh_thoidiem_h, check_vesinh_thoidiem_t, check_vesinh_cachly, check_vesinh_cachly_k, check_vesinh_cachly_h, check_vesinh_cachly_t, text_vesinh_cachly, check_vesinh_noidungkhac, check_vesinh_noidungkhac_k, check_vesinh_noidungkhac_h, check_vesinh_noidungkhac_t, text_vesinh_noidungkhac, userid_vesinh, thoigian_vesinh, check_dinhhuong, check_dinhhuong_ngaydau, check_dinhhuong_saumo, check_dinhhuong_khac, text_dinhhuong_khac, check_dinhhuong_loinoi, check_dinhhuong_toroi, check_dinhhuong_thuchanh, check_dinhhuong_htkhac, text_dinhhuong_htkhac, check_dinhhuong_noiquy, check_dinhhuong_noiquy_k, check_dinhhuong_noiquy_h, check_dinhhuong_noiquy_t, check_dinhhuong_quyen, check_dinhhuong_quyen_k, check_dinhhuong_quyen_h, check_dinhhuong_quyen_t, check_dinhhuong_thietbi, check_dinhhuong_thietbi_k, check_dinhhuong_thietbi_h, check_dinhhuong_thietbi_t, check_dinhhuong_sudung, check_dinhhuong_sudung_k, check_dinhhuong_sudung_h, check_dinhhuong_sudung_t, check_dinhhuong_noidungkhac, check_dinhhuong_noidungkhac_k, check_dinhhuong_noidungkhac_h, check_dinhhuong_noidungkhac_t, text_dinhhuong_noidungkhac, userid_dinhhuong, thoigian_dinhhuong, check_vandong, check_vandong_ngaydau, check_vandong_saumo, check_vandong_khac, text_vandong_khac, check_vandong_loinoi, check_vandong_toroi, check_vandong_thuchanh, check_vandong_htkhac, text_vandong_htkhac, check_vandong_taicho, check_vandong_taicho_k, check_vandong_taicho_h, check_vandong_taicho_t, check_vandong_nhucau, check_vandong_nhucau_k, check_vandong_nhucau_h, check_vandong_nhucau_t, check_vandong_som, check_vandong_som_k, check_vandong_som_h, check_vandong_som_t, check_vandong_canhotro, check_vandong_canhotro_k, check_vandong_canhotro_h, check_vandong_canhotro_t, check_vandong_noidungkhac, check_vandong_noidungkhac_k, check_vandong_noidungkhac_h, check_vandong_noidungkhac_t, text_vandong_noidungkhac, userid_vandong, thoigian_vandong, check_ravien, check_ravien_ngaydau, check_ravien_saumo, check_ravien_khac, text_ravien_khac, check_ravien_loinoi, check_ravien_toroi, check_ravien_thuchanh, check_ravien_htkhac, text_ravien_htkhac, check_ravien_tainha, check_ravien_tainha_k, check_ravien_tainha_h, check_ravien_tainha_t, check_ravien_dungthuoc, check_ravien_dungthuoc_k, check_ravien_dungthuoc_h, check_ravien_dungthuoc_t, check_ravien_lienhe, check_ravien_lienhe_k, check_ravien_lienhe_h, check_ravien_lienhe_t, check_ravien_taikham, check_ravien_taikham_k, check_ravien_taikham_h, check_ravien_taikham_t, check_ravien_noidungkhac, check_ravien_noidungkhac_k, check_ravien_noidungkhac_h, check_ravien_noidungkhac_t, text_ravien_noidungkhac, userid_ravien, thoigian_ravien, check_khac, text_khac, check_khac_ngaydau, check_khac_saumo, check_khac_khac, text_khac_khac, check_khac_loinoi, check_khac_toroi, check_khac_thuchanh, check_khac_htkhac, text_khac_htkhac, text_khac_noidung, check_khac_k, check_khac_h, check_khac_t, userid_khac, thoigian_khac"
"public","tb_medicalrecord_tuvansuckhoe_temp","medicalrecord_tuvansuckhoe_tempid, medicalrecord_tuvansuckhoe_tempname, data, userid, version"
